# time [Myr]	|Phi_pert| / |Phi_total|
4099.71	0
4099.72	0
4099.73	0
4099.74	0
4099.75	0
4099.76	0
4099.77	0
4099.78	0
4099.79	0
4099.8	0
4099.81	0
4099.82	0
4099.83	0
4099.84	0
4099.85	0
4099.86	0
4099.87	0
4099.88	0
4099.89	0
4099.9	0
4099.91	0
4099.92	0
4099.93	0
4099.94	0
4099.95	0
4099.96	0
4099.97	0
4099.98	0
4099.99	0
4100	0
4100.01	0
4100.02	0
4100.03	0
4100.04	0
4100.05	0
4100.06	0
4100.07	0
4100.08	0
4100.09	0
4100.1	0
4100.11	0
4100.12	0
4100.13	0
4100.14	0
4100.15	0
4100.16	0
4100.17	0
4100.18	0
4100.19	0
4100.2	0
4100.21	0
4100.22	0
4100.23	0
4100.24	0
4100.25	0
4100.26	0
4100.27	0
4100.28	0
4100.29	0
4100.3	0
4100.31	0
4100.32	0
4100.33	0
4100.34	0
4100.35	0
4100.36	0
4100.37	0
4100.38	0
4100.39	0
4100.4	0
4100.41	0
4100.42	0
4100.43	0
4100.44	0
4100.45	0
4100.46	0
4100.47	0
4100.48	0
4100.49	0
4100.5	0
4100.51	0
4100.52	0
4100.53	0
4100.54	0
4100.55	0
4100.56	0
4100.57	0
4100.58	0
4100.59	0
4100.6	0
4100.61	0
4100.62	0
4100.63	0
4100.64	0
4100.65	0
4100.66	0
4100.67	0
4100.68	0
4100.69	0
4100.7	0
4100.71	0
4100.72	0
4100.73	0
4100.74	0
4100.75	0
4100.76	0
4100.77	0
4100.78	0
4100.79	0
4100.8	0
4100.81	0
4100.82	0
4100.83	0
4100.84	0
4100.85	0
4100.86	0
4100.87	0
4100.88	0
4100.89	0
4100.9	0
4100.91	0
4100.92	0
4100.93	0
4100.94	0
4100.95	0
4100.96	0
4100.97	0
4100.98	0
4100.99	0
4101	0
4101.01	0
4101.02	0
4101.03	0
4101.04	0
4101.05	0
4101.06	0
4101.07	0
4101.08	0
4101.09	0
4101.1	0
4101.11	0
4101.12	0
4101.13	0
4101.14	0
4101.15	0
4101.16	0
4101.17	0
4101.18	0
4101.19	0
4101.2	0
4101.21	0
4101.22	0
4101.23	0
4101.24	0
4101.25	0
4101.26	0
4101.27	0
4101.28	0
4101.29	0
4101.3	0
4101.31	0
4101.32	0
4101.33	0
4101.34	0
4101.35	0
4101.36	0
4101.37	0
4101.38	0
4101.39	0
4101.4	0
4101.41	0
4101.42	0
4101.43	0
4101.44	0
4101.45	0
4101.46	0
4101.47	0
4101.48	0
4101.49	0
4101.5	0
4101.51	0
4101.52	0
4101.53	0
4101.54	0
4101.55	0
4101.56	0
4101.57	0
4101.58	0
4101.59	0
4101.6	0
4101.61	0
4101.62	0
4101.63	0
4101.64	0
4101.65	0
4101.66	0
4101.67	0
4101.68	0
4101.69	0
4101.7	0
4101.71	0
4101.72	0
4101.73	0
4101.74	0
4101.75	0
4101.76	0
4101.77	0
4101.78	0
4101.79	0
4101.8	0
4101.81	0
4101.82	0
4101.83	0
4101.84	0
4101.85	0
4101.86	0
4101.87	0
4101.88	0
4101.89	0
4101.9	0
4101.91	0
4101.92	0
4101.93	0
4101.94	0
4101.95	0
4101.96	0
4101.97	0
4101.98	0
4101.99	0
4102	0
4102.01	0
4102.02	0
4102.03	0
4102.04	0
4102.05	0
4102.06	0
4102.07	0
4102.08	0
4102.09	0
4102.1	0
4102.11	0
4102.12	0
4102.13	0
4102.14	0
4102.15	0
4102.16	0
4102.17	0
4102.18	0
4102.19	0
4102.2	0
4102.21	0
4102.22	0
4102.23	0
4102.24	0
4102.25	0
4102.26	0
4102.27	0
4102.28	0
4102.29	0
4102.3	0
4102.31	0
4102.32	0
4102.33	0
4102.34	0
4102.35	0
4102.36	0
4102.37	0
4102.38	0
4102.39	0
4102.4	0
4102.41	0
4102.42	0
4102.43	0
4102.44	0
4102.45	0
4102.46	0
4102.47	0
4102.48	0
4102.49	0
4102.5	0
4102.51	0
4102.52	0
4102.53	0
4102.54	0
4102.55	0
4102.56	0
4102.57	0
4102.58	0
4102.59	0
4102.6	0
4102.61	0
4102.62	0
4102.63	0
4102.64	0
4102.65	0
4102.66	0
4102.67	0
4102.68	0
4102.69	0
4102.7	0
4102.71	0
4102.72	0
4102.73	0
4102.74	0
4102.75	0
4102.76	0
4102.77	0
4102.78	0
4102.79	0
4102.8	0
4102.81	0
4102.82	0
4102.83	0
4102.84	0
4102.85	0
4102.86	0
4102.87	0
4102.88	0
4102.89	0
4102.9	0
4102.91	0
4102.92	0
4102.93	0
4102.94	0
4102.95	0
4102.96	0
4102.97	0
4102.98	0
4102.99	0
4103	0
4103.01	0
4103.02	0
4103.03	0
4103.04	0
4103.05	0
4103.06	0
4103.07	0
4103.08	0
4103.09	0
4103.1	0
4103.11	0
4103.12	0
4103.13	0
4103.14	0
4103.15	0
4103.16	0
4103.17	0
4103.18	0
4103.19	0
4103.2	0
4103.21	0
4103.22	0
4103.23	0
4103.24	0
4103.25	0
4103.26	0
4103.27	0
4103.28	0
4103.29	0
4103.3	0
4103.31	0
4103.32	0
4103.33	0
4103.34	0
4103.35	0
4103.36	0
4103.37	0
4103.38	0
4103.39	0
4103.4	0
4103.41	0
4103.42	0
4103.43	0
4103.44	0
4103.45	0
4103.46	0
4103.47	0
4103.48	0
4103.49	0
4103.5	0
4103.51	0
4103.52	0
4103.53	0
4103.54	0
4103.55	0
4103.56	0
4103.57	0
4103.58	0
4103.59	0
4103.6	0
4103.61	0
4103.62	0
4103.63	0
4103.64	0
4103.65	0
4103.66	0
4103.67	0
4103.68	0
4103.69	0
4103.7	0
4103.71	0
4103.72	0
4103.73	0
4103.74	0
4103.75	0
4103.76	0
4103.77	0
4103.78	0
4103.79	0
4103.8	0
4103.81	0
4103.82	0
4103.83	0
4103.84	0
4103.85	0
4103.86	0
4103.87	0
4103.88	0
4103.89	0
4103.9	0
4103.91	0
4103.92	0
4103.93	0
4103.94	0
4103.95	0
4103.96	0
4103.97	0
4103.98	0
4103.99	0
4104	0
4104.01	0
4104.02	0
4104.03	0
4104.04	0
4104.05	0
4104.06	0
4104.07	0
4104.08	0
4104.09	0
4104.1	0
4104.11	0
4104.12	0
4104.13	0
4104.14	0
4104.15	0
4104.16	0
4104.17	0
4104.18	0
4104.19	0
4104.2	0
4104.21	0
4104.22	0
4104.23	0
4104.24	0
4104.25	0
4104.26	0
4104.27	0
4104.28	0
4104.29	0
4104.3	0
4104.31	0
4104.32	0
4104.33	0
4104.34	0
4104.35	0
4104.36	0
4104.37	0
4104.38	0
4104.39	0
4104.4	0
4104.41	0
4104.42	0
4104.43	0
4104.44	0
4104.45	0
4104.46	0
4104.47	0
4104.48	0
4104.49	0
4104.5	0
4104.51	0
4104.52	0
4104.53	0
4104.54	0
4104.55	0
4104.56	0
4104.57	0
4104.58	0
4104.59	0
4104.6	0
4104.61	0
4104.62	0
4104.63	0
4104.64	0
4104.65	0
4104.66	0
4104.67	0
4104.68	0
4104.69	0
4104.7	0
4104.71	0
4104.72	0
4104.73	0
4104.74	0
4104.75	0
4104.76	0
4104.77	0
4104.78	0
4104.79	0
4104.8	0
4104.81	0
4104.82	0
4104.83	0
4104.84	0
4104.85	0
4104.86	0
4104.87	0
4104.88	0
4104.89	0
4104.9	0
4104.91	0
4104.92	0
4104.93	0
4104.94	0
4104.95	0
4104.96	0
4104.97	0
4104.98	0
4104.99	0
4105	0
4105.01	0
4105.02	0
4105.03	0
4105.04	0
4105.05	0
4105.06	0
4105.07	0
4105.08	0
4105.09	0
4105.1	0
4105.11	0
4105.12	0
4105.13	0
4105.14	0
4105.15	0
4105.16	0
4105.17	0
4105.18	0
4105.19	0
4105.2	0
4105.21	0
4105.22	0
4105.23	0
4105.24	0
4105.25	0
4105.26	0
4105.27	0
4105.28	0
4105.29	0
4105.3	0
4105.31	0
4105.32	0
4105.33	0
4105.34	0
4105.35	0
4105.36	0
4105.37	0
4105.38	0
4105.39	0
4105.4	0
4105.41	0
4105.42	0
4105.43	0
4105.44	0
4105.45	0
4105.46	0
4105.47	0
4105.48	0
4105.49	0
4105.5	0
4105.51	0
4105.52	0
4105.53	0
4105.54	0
4105.55	0
4105.56	0
4105.57	0
4105.58	0
4105.59	0
4105.6	0
4105.61	0
4105.62	0
4105.63	0
4105.64	0
4105.65	0
4105.66	0
4105.67	0
4105.68	0
4105.69	0
4105.7	0
4105.71	0
4105.72	0
4105.73	0
4105.74	0
4105.75	0
4105.76	0
4105.77	0
4105.78	0
4105.79	0
4105.8	0
4105.81	0
4105.82	0
4105.83	0
4105.84	0
4105.85	0
4105.86	0
4105.87	0
4105.88	0
4105.89	0
4105.9	0
4105.91	0
4105.92	0
4105.93	0
4105.94	0
4105.95	0
4105.96	0
4105.97	0
4105.98	0
4105.99	0
4106	0
4106.01	0
4106.02	0
4106.03	0
4106.04	0
4106.05	0
4106.06	0
4106.07	0
4106.08	0
4106.09	0
4106.1	0
4106.11	0
4106.12	0
4106.13	0
4106.14	0
4106.15	0
4106.16	0
4106.17	0
4106.18	0
4106.19	0
4106.2	0
4106.21	0
4106.22	0
4106.23	0
4106.24	0
4106.25	0
4106.26	0
4106.27	0
4106.28	0
4106.29	0
4106.3	0
4106.31	0
4106.32	0
4106.33	0
4106.34	0
4106.35	0
4106.36	0
4106.37	0
4106.38	0
4106.39	0
4106.4	0
4106.41	0
4106.42	0
4106.43	0
4106.44	0
4106.45	0
4106.46	0
4106.47	0
4106.48	0
4106.49	0
4106.5	0
4106.51	0
4106.52	0
4106.53	0
4106.54	0
4106.55	0
4106.56	0
4106.57	0
4106.58	0
4106.59	0
4106.6	0
4106.61	0
4106.62	0
4106.63	0
4106.64	0
4106.65	0
4106.66	0
4106.67	0
4106.68	0
4106.69	0
4106.7	0
4106.71	0
4106.72	0
4106.73	0
4106.74	0
4106.75	0
4106.76	0
4106.77	0
4106.78	0
4106.79	0
4106.8	0
4106.81	0
4106.82	0
4106.83	0
4106.84	0
4106.85	0
4106.86	0
4106.87	0
4106.88	0
4106.89	0
4106.9	0
4106.91	0
4106.92	0
4106.93	0
4106.94	0
4106.95	0
4106.96	0
4106.97	0
4106.98	0
4106.99	0
4107	0
4107.01	0
4107.02	0
4107.03	0
4107.04	0
4107.05	0
4107.06	0
4107.07	0
4107.08	0
4107.09	0
4107.1	0
4107.11	0
4107.12	0
4107.13	0
4107.14	0
4107.15	0
4107.16	0
4107.17	0
4107.18	0
4107.19	0
4107.2	0
4107.21	0
4107.22	0
4107.23	0
4107.24	0
4107.25	0
4107.26	0
4107.27	0
4107.28	0
4107.29	0
4107.3	0
4107.31	0
4107.32	0
4107.33	0
4107.34	0
4107.35	0
4107.36	0
4107.37	0
4107.38	0
4107.39	0
4107.4	0
4107.41	0
4107.42	0
4107.43	0
4107.44	0
4107.45	0
4107.46	0
4107.47	0
4107.48	0
4107.49	0
4107.5	0
4107.51	0
4107.52	0
4107.53	0
4107.54	0
4107.55	0
4107.56	0
4107.57	0
4107.58	0
4107.59	0
4107.6	0
4107.61	0
4107.62	0
4107.63	0
4107.64	0
4107.65	0
4107.66	0
4107.67	0
4107.68	0
4107.69	0
4107.7	0
4107.71	0
4107.72	0
4107.73	0
4107.74	0
4107.75	0
4107.76	0
4107.77	0
4107.78	0
4107.79	0
4107.8	0
4107.81	0
4107.82	0
4107.83	0
4107.84	0
4107.85	0
4107.86	0
4107.87	0
4107.88	0
4107.89	0
4107.9	0
4107.91	0
4107.92	0
4107.93	0
4107.94	0
4107.95	0
4107.96	0
4107.97	0
4107.98	0
4107.99	0
4108	0
4108.01	0
4108.02	0
4108.03	0
4108.04	0
4108.05	0
4108.06	0
4108.07	0
4108.08	0
4108.09	0
4108.1	0
4108.11	0
4108.12	0
4108.13	0
4108.14	0
4108.15	0
4108.16	0
4108.17	0
4108.18	0
4108.19	0
4108.2	0
4108.21	0
4108.22	0
4108.23	0
4108.24	0
4108.25	0
4108.26	0
4108.27	0
4108.28	0
4108.29	0
4108.3	0
4108.31	0
4108.32	0
4108.33	0
4108.34	0
4108.35	0
4108.36	0
4108.37	0
4108.38	0
4108.39	0
4108.4	0
4108.41	0
4108.42	0
4108.43	0
4108.44	0
4108.45	0
4108.46	0
4108.47	0
4108.48	0
4108.49	0
4108.5	0
4108.51	0
4108.52	0
4108.53	0
4108.54	0
4108.55	0
4108.56	0
4108.57	0
4108.58	0
4108.59	0
4108.6	0
4108.61	0
4108.62	0
4108.63	0
4108.64	0
4108.65	0
4108.66	0
4108.67	0
4108.68	0
4108.69	0
4108.7	0
4108.71	0
4108.72	0
4108.73	0
4108.74	0
4108.75	0
4108.76	0
4108.77	0
4108.78	0
4108.79	0
4108.8	0
4108.81	0
4108.82	0
4108.83	0
4108.84	0
4108.85	0
4108.86	0
4108.87	0
4108.88	0
4108.89	0
4108.9	0
4108.91	0
4108.92	0
4108.93	0
4108.94	0
4108.95	0
4108.96	0
4108.97	0
4108.98	0
4108.99	0
4109	0
4109.01	0
4109.02	0
4109.03	0
4109.04	0
4109.05	0
4109.06	0
4109.07	0
4109.08	0
4109.09	0
4109.1	0
4109.11	0
4109.12	0
4109.13	0
4109.14	0
4109.15	0
4109.16	0
4109.17	0
4109.18	0
4109.19	0
4109.2	0
4109.21	0
4109.22	0
4109.23	0
4109.24	0
4109.25	0
4109.26	0
4109.27	0
4109.28	0
4109.29	0
4109.3	0
4109.31	0
4109.32	0
4109.33	0
4109.34	0
4109.35	0
4109.36	0
4109.37	0
4109.38	0
4109.39	0
4109.4	0
4109.41	0
4109.42	0
4109.43	0
4109.44	0
4109.45	0
4109.46	0
4109.47	0
4109.48	0
4109.49	0
4109.5	0
4109.51	0
4109.52	0
4109.53	0
4109.54	0
4109.55	0
4109.56	0
4109.57	0
4109.58	0
4109.59	0
4109.6	0
4109.61	0
4109.62	0
4109.63	0
4109.64	0
4109.65	0
4109.66	0
4109.67	0
4109.68	0
4109.69	0
4109.7	0
4109.71	0
4109.72	0
4109.73	0
4109.74	0
4109.75	0
4109.76	0
4109.77	0
4109.78	0
4109.79	0
4109.8	0
4109.81	0
4109.82	0
4109.83	0
4109.84	0
4109.85	0
4109.86	0
4109.87	0
4109.88	0
4109.89	0
4109.9	0
4109.91	0
4109.92	0
4109.93	0
4109.94	0
4109.95	0
4109.96	0
4109.97	0
4109.98	0
4109.99	0
4110	0
4110.01	0
4110.02	0
4110.03	0
4110.04	0
4110.05	0
4110.06	0
4110.07	0
4110.08	0
4110.09	0
4110.1	0
4110.11	0
4110.12	0
4110.13	0
4110.14	0
4110.15	0
4110.16	0
4110.17	0
4110.18	0
4110.19	0
4110.2	0
4110.21	0
4110.22	0
4110.23	0
4110.24	0
4110.25	0
4110.26	0
4110.27	0
4110.28	0
4110.29	0
4110.3	0
4110.31	0
4110.32	0
4110.33	0
4110.34	0
4110.35	0
4110.36	0
4110.37	0
4110.38	0
4110.39	0
4110.4	0
4110.41	0
4110.42	0
4110.43	0
4110.44	0
4110.45	0
4110.46	0
4110.47	0
4110.48	0
4110.49	0
4110.5	0
4110.51	0
4110.52	0
4110.53	0
4110.54	0
4110.55	0
4110.56	0
4110.57	0
4110.58	0
4110.59	0
4110.6	0
4110.61	0
4110.62	0
4110.63	0
4110.64	0
4110.65	0
4110.66	0
4110.67	0
4110.68	0
4110.69	0
4110.7	0
4110.71	0
4110.72	0
4110.73	0
4110.74	0
4110.75	0
4110.76	0
4110.77	0
4110.78	0
4110.79	0
4110.8	0
4110.81	0
4110.82	0
4110.83	0
4110.84	0
4110.85	0
4110.86	0
4110.87	0
4110.88	0
4110.89	0
4110.9	0
4110.91	0
4110.92	0
4110.93	0
4110.94	0
4110.95	0
4110.96	0
4110.97	0
4110.98	0
4110.99	0
4111	0
4111.01	0
4111.02	0
4111.03	0
4111.04	0
4111.05	0
4111.06	0
4111.07	0
4111.08	0
4111.09	0
4111.1	0
4111.11	0
4111.12	0
4111.13	0
4111.14	0
4111.15	0
4111.16	0
4111.17	0
4111.18	0
4111.19	0
4111.2	0
4111.21	0
4111.22	0
4111.23	0
4111.24	0
4111.25	0
4111.26	0
4111.27	0
4111.28	0
4111.29	0
4111.3	0
4111.31	0
4111.32	0
4111.33	0
4111.34	0
4111.35	0
4111.36	0
4111.37	0
4111.38	0
4111.39	0
4111.4	0
4111.41	0
4111.42	0
4111.43	0
4111.44	0
4111.45	0
4111.46	0
4111.47	0
4111.48	0
4111.49	0
4111.5	0
4111.51	0
4111.52	0
4111.53	0
4111.54	0
4111.55	0
4111.56	0
4111.57	0
4111.58	0
4111.59	0
4111.6	0
4111.61	0
4111.62	0
4111.63	0
4111.64	0
4111.65	0
4111.66	0
4111.67	0
4111.68	0
4111.69	0
4111.7	0
4111.71	0
4111.72	0
4111.73	0
4111.74	0
4111.75	0
4111.76	0
4111.77	0
4111.78	0
4111.79	0
4111.8	0
4111.81	0
4111.82	0
4111.83	0
4111.84	0
4111.85	0
4111.86	0
4111.87	0
4111.88	0
4111.89	0
4111.9	0
4111.91	0
4111.92	0
4111.93	0
4111.94	0
4111.95	0
4111.96	0
4111.97	0
4111.98	0
4111.99	0
4112	0
4112.01	0
4112.02	0
4112.03	0
4112.04	0
4112.05	0
4112.06	0
4112.07	0
4112.08	0
4112.09	0
4112.1	0
4112.11	0
4112.12	0
4112.13	0
4112.14	0
4112.15	0
4112.16	0
4112.17	0
4112.18	0
4112.19	0
4112.2	0
4112.21	0
4112.22	0
4112.23	0
4112.24	0
4112.25	0
4112.26	0
4112.27	0
4112.28	0
4112.29	0
4112.3	0
4112.31	0
4112.32	0
4112.33	0
4112.34	0
4112.35	0
4112.36	0
4112.37	0
4112.38	0
4112.39	0
4112.4	0
4112.41	0
4112.42	0
4112.43	0
4112.44	0
4112.45	0
4112.46	0
4112.47	0
4112.48	0
4112.49	0
4112.5	0
4112.51	0
4112.52	0
4112.53	0
4112.54	0
4112.55	0
4112.56	0
4112.57	0
4112.58	0
4112.59	0
4112.6	0
4112.61	0
4112.62	0
4112.63	0
4112.64	0
4112.65	0
4112.66	0
4112.67	0
4112.68	0
4112.69	0
4112.7	0
4112.71	0
4112.72	0
4112.73	0
4112.74	0
4112.75	0
4112.76	0
4112.77	0
4112.78	0
4112.79	0
4112.8	0
4112.81	0
4112.82	0
4112.83	0
4112.84	0
4112.85	0
4112.86	0
4112.87	0
4112.88	0
4112.89	0
4112.9	0
4112.91	0
4112.92	0
4112.93	0
4112.94	0
4112.95	0
4112.96	0
4112.97	0
4112.98	0
4112.99	0
4113	0
4113.01	0
4113.02	0
4113.03	0
4113.04	0
4113.05	0
4113.06	0
4113.07	0
4113.08	0
4113.09	0
4113.1	0
4113.11	0
4113.12	0
4113.13	0
4113.14	0
4113.15	0
4113.16	0
4113.17	0
4113.18	0
4113.19	0
4113.2	0
4113.21	0
4113.22	0
4113.23	0
4113.24	0
4113.25	0
4113.26	0
4113.27	0
4113.28	0
4113.29	0
4113.3	0
4113.31	0
4113.32	0
4113.33	0
4113.34	0
4113.35	0
4113.36	0
4113.37	0
4113.38	0
4113.39	0
4113.4	0
4113.41	0
4113.42	0
4113.43	0
4113.44	0
4113.45	0
4113.46	0
4113.47	0
4113.48	0
4113.49	0
4113.5	0
4113.51	0
4113.52	0
4113.53	0
4113.54	0
4113.55	0
4113.56	0
4113.57	0
4113.58	0
4113.59	0
4113.6	0
4113.61	0
4113.62	0
4113.63	0
4113.64	0
4113.65	0
4113.66	0
4113.67	0
4113.68	0
4113.69	0
4113.7	0
4113.71	0
4113.72	0
4113.73	0
4113.74	0
4113.75	0
4113.76	0
4113.77	0
4113.78	0
4113.79	0
4113.8	0
4113.81	0
4113.82	0
4113.83	0
4113.84	0
4113.85	0
4113.86	0
4113.87	0
4113.88	0
4113.89	0
4113.9	0
4113.91	0
4113.92	0
4113.93	0
4113.94	0
4113.95	0
4113.96	0
4113.97	0
4113.98	0
4113.99	0
4114	0
4114.01	0
4114.02	0
4114.03	0
4114.04	0
4114.05	0
4114.06	0
4114.07	0
4114.08	0
4114.09	0
4114.1	0
4114.11	0
4114.12	0
4114.13	0
4114.14	0
4114.15	0
4114.16	0
4114.17	0
4114.18	0
4114.19	0
4114.2	0
4114.21	0
4114.22	0
4114.23	0
4114.24	0
4114.25	0
4114.26	0
4114.27	0
4114.28	0
4114.29	0
4114.3	0
4114.31	0
4114.32	0
4114.33	0
4114.34	0
4114.35	0
4114.36	0
4114.37	0
4114.38	0
4114.39	0
4114.4	0
4114.41	0
4114.42	0
4114.43	0
4114.44	0
4114.45	0
4114.46	0
4114.47	0
4114.48	0
4114.49	0
4114.5	0
4114.51	0
4114.52	0
4114.53	0
4114.54	0
4114.55	0
4114.56	0
4114.57	0
4114.58	0
4114.59	0
4114.6	0
4114.61	0
4114.62	0
4114.63	0
4114.64	0
4114.65	0
4114.66	0
4114.67	0
4114.68	0
4114.69	0
4114.7	0
4114.71	0
4114.72	0
4114.73	0
4114.74	0
4114.75	0
4114.76	0
4114.77	0
4114.78	0
4114.79	0
4114.8	0
4114.81	0
4114.82	0
4114.83	0
4114.84	0
4114.85	0
4114.86	0
4114.87	0
4114.88	0
4114.89	0
4114.9	0
4114.91	0
4114.92	0
4114.93	0
4114.94	0
4114.95	0
4114.96	0
4114.97	0
4114.98	0
4114.99	0
4115	0
4115.01	0
4115.02	0
4115.03	0
4115.04	0
4115.05	0
4115.06	0
4115.07	0
4115.08	0
4115.09	0
4115.1	0
4115.11	0
4115.12	0
4115.13	0
4115.14	0
4115.15	0
4115.16	0
4115.17	0
4115.18	0
4115.19	0
4115.2	0
4115.21	0
4115.22	0
4115.23	0
4115.24	0
4115.25	0
4115.26	0
4115.27	0
4115.28	0
4115.29	0
4115.3	0
4115.31	0
4115.32	0
4115.33	0
4115.34	0
4115.35	0
4115.36	0
4115.37	0
4115.38	0
4115.39	0
4115.4	0
4115.41	0
4115.42	0
4115.43	0
4115.44	0
4115.45	0
4115.46	0
4115.47	0
4115.48	0
4115.49	0
4115.5	0
4115.51	0
4115.52	0
4115.53	0
4115.54	0
4115.55	0
4115.56	0
4115.57	0
4115.58	0
4115.59	0
4115.6	0
4115.61	0
4115.62	0
4115.63	0
4115.64	0
4115.65	0
4115.66	0
4115.67	0
4115.68	0
4115.69	0
4115.7	0
4115.71	0
4115.72	0
4115.73	0
4115.74	0
4115.75	0
4115.76	0
4115.77	0
4115.78	0
4115.79	0
4115.8	0
4115.81	0
4115.82	0
4115.83	0
4115.84	0
4115.85	0
4115.86	0
4115.87	0
4115.88	0
4115.89	0
4115.9	0
4115.91	0
4115.92	0
4115.93	0
4115.94	0
4115.95	0
4115.96	0
4115.97	0
4115.98	0
4115.99	0
4116	0
4116.01	0
4116.02	0
4116.03	0
4116.04	0
4116.05	0
4116.06	0
4116.07	0
4116.08	0
4116.09	0
4116.1	0
4116.11	0
4116.12	0
4116.13	0
4116.14	0
4116.15	0
4116.16	0
4116.17	0
4116.18	0
4116.19	0
4116.2	0
4116.21	0
4116.22	0
4116.23	0
4116.24	0
4116.25	0
4116.26	0
4116.27	0
4116.28	0
4116.29	0
4116.3	0
4116.31	0
4116.32	0
4116.33	0
4116.34	0
4116.35	0
4116.36	0
4116.37	0
4116.38	0
4116.39	0
4116.4	0
4116.41	0
4116.42	0
4116.43	0
4116.44	0
4116.45	0
4116.46	0
4116.47	0
4116.48	0
4116.49	0
4116.5	0
4116.51	0
4116.52	0
4116.53	0
4116.54	0
4116.55	0
4116.56	0
4116.57	0
4116.58	0
4116.59	0
4116.6	0
4116.61	0
4116.62	0
4116.63	0
4116.64	0
4116.65	0
4116.66	0
4116.67	0
4116.68	0
4116.69	0
4116.7	0
4116.71	0
4116.72	0
4116.73	0
4116.74	0
4116.75	0
4116.76	0
4116.77	0
4116.78	0
4116.79	0
4116.8	0
4116.81	0
4116.82	0
4116.83	0
4116.84	0
4116.85	0
4116.86	0
4116.87	0
4116.88	0
4116.89	0
4116.9	0
4116.91	0
4116.92	0
4116.93	0
4116.94	0
4116.95	0
4116.96	0
4116.97	0
4116.98	0
4116.99	0
4117	0
4117.01	0
4117.02	0
4117.03	0
4117.04	0
4117.05	0
4117.06	0
4117.07	0
4117.08	0
4117.09	0
4117.1	0
4117.11	0
4117.12	0
4117.13	0
4117.14	0
4117.15	0
4117.16	0
4117.17	0
4117.18	0
4117.19	0
4117.2	0
4117.21	0
4117.22	0
4117.23	0
4117.24	0
4117.25	0
4117.26	0
4117.27	0
4117.28	0
4117.29	0
4117.3	0
4117.31	0
4117.32	0
4117.33	0
4117.34	0
4117.35	0
4117.36	0
4117.37	0
4117.38	0
4117.39	0
4117.4	0
4117.41	0
4117.42	0
4117.43	0
4117.44	0
4117.45	0
4117.46	0
4117.47	0
4117.48	0
4117.49	0
4117.5	0
4117.51	0
4117.52	0
4117.53	0
4117.54	0
4117.55	0
4117.56	0
4117.57	0
4117.58	0
4117.59	0
4117.6	0
4117.61	0
4117.62	0
4117.63	0
4117.64	0
4117.65	0
4117.66	0
4117.67	0
4117.68	0
4117.69	0
4117.7	0
4117.71	0
4117.72	0
4117.73	0
4117.74	0
4117.75	0
4117.76	0
4117.77	0
4117.78	0
4117.79	0
4117.8	0
4117.81	0
4117.82	0
4117.83	0
4117.84	0
4117.85	0
4117.86	0
4117.87	0
4117.88	0
4117.89	0
4117.9	0
4117.91	0
4117.92	0
4117.93	0
4117.94	0
4117.95	0
4117.96	0
4117.97	0
4117.98	0
4117.99	0
4118	0
4118.01	0
4118.02	0
4118.03	0
4118.04	0
4118.05	0
4118.06	0
4118.07	0
4118.08	0
4118.09	0
4118.1	0
4118.11	0
4118.12	0
4118.13	0
4118.14	0
4118.15	0
4118.16	0
4118.17	0
4118.18	0
4118.19	0
4118.2	0
4118.21	0
4118.22	0
4118.23	0
4118.24	0
4118.25	0
4118.26	0
4118.27	0
4118.28	0
4118.29	0
4118.3	0
4118.31	0
4118.32	0
4118.33	0
4118.34	0
4118.35	0
4118.36	0
4118.37	0
4118.38	0
4118.39	0
4118.4	0
4118.41	0
4118.42	0
4118.43	0
4118.44	0
4118.45	0
4118.46	0
4118.47	0
4118.48	0
4118.49	0
4118.5	0
4118.51	0
4118.52	0
4118.53	0
4118.54	0
4118.55	0
4118.56	0
4118.57	0
4118.58	0
4118.59	0
4118.6	0
4118.61	0
4118.62	0
4118.63	0
4118.64	0
4118.65	0
4118.66	0
4118.67	0
4118.68	0
4118.69	0
4118.7	0
4118.71	0
4118.72	0
4118.73	0
4118.74	0
4118.75	0
4118.76	0
4118.77	0
4118.78	0
4118.79	0
4118.8	0
4118.81	0
4118.82	0
4118.83	0
4118.84	0
4118.85	0
4118.86	0
4118.87	0
4118.88	0
4118.89	0
4118.9	0
4118.91	0
4118.92	0
4118.93	0
4118.94	0
4118.95	0
4118.96	0
4118.97	0
4118.98	0
4118.99	0
4119	0
4119.01	0
4119.02	0
4119.03	0
4119.04	0
4119.05	0
4119.06	0
4119.07	0
4119.08	0
4119.09	0
4119.1	0
4119.11	0
4119.12	0
4119.13	0
4119.14	0
4119.15	0
4119.16	0
4119.17	0
4119.18	0
4119.19	0
4119.2	0
4119.21	0
4119.22	0
4119.23	0
4119.24	0
4119.25	0
4119.26	0
4119.27	0
4119.28	0
4119.29	0
4119.3	0
4119.31	0
4119.32	0
4119.33	0
4119.34	0
4119.35	0
4119.36	0
4119.37	0
4119.38	0
4119.39	0
4119.4	0
4119.41	0
4119.42	0
4119.43	0
4119.44	0
4119.45	0
4119.46	0
4119.47	0
4119.48	0
4119.49	0
4119.5	0
4119.51	0
4119.52	0
4119.53	0
4119.54	0
4119.55	0
4119.56	0
4119.57	0
4119.58	0
4119.59	0
4119.6	0
4119.61	0
4119.62	0
4119.63	0
4119.64	0
4119.65	0
4119.66	0
4119.67	0
4119.68	0
4119.69	0
4119.7	0
4119.71	0
4119.72	0
